Mitsubishi Ki-18,1,300000,0.0,""
Wag-Aero CHUBy CUBy,40,300000,0.01,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Groen Hawk 4,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Boeing XP-7,1,300000,0.0,300000
JDT Hi-MAX,277,300000,0.08,300000
Quest Kodiak,100,300000,0.03,300000
Rohrbach Romar,4,300000,0.0,300000
Rolls-Royce Thrust Measuring Rig,2,300000,0.0,300000
Arrow Sport,100,2985,0.0,$2985 for an Arrow Sport 85 in 1931
du Temple Monoplane,1,300000,0.0,""
Wag-Aero Wag-a-Bond,722,300000,0.21,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Naval Aircraft Factory TDN,104,300000,0.03,300000
NASA Hyper III,1,300000,0.0,300000
Duruble Edelweiss,10,300000,0.0,300000
I.S.T. L-17,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Friedrichshafen FF.33,33,300000,0.0,""
North American XB-70 Valkyrie,2,750000000,1.5,US$750&nbsp;million (average cost)
Boeing TB,3,300000,0.0,300000
Gidroplan Che-22 Korvet,80,45850,0.0,"€45,850 flyaway in 2012."
Sport Jet II,1,1300,0.0,"[[US$]]1,300,000 (2011)"
Latécoère 15,10,300000,0.0,300000
FBA 17,300,300000,0.09,300000
Junkers J 15,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Putilov Stal-3,79,300000,0.02,300000
Air Est JCD 03 Pelican,1,12950,0.0,"[[US$]]12,950 (complete aircraft, 1998)"
Lippisch P.13a,0,300000,0.0,""
SAI KZ VIII,2,300000,0.0,300000
Ansaldo A.1 Balilla,250,300000,0.07,300000
Caproni Ca.100,700,300000,0.21,300000
Dornier Do R,19,300000,0.0,300000
FVM J.23,5,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Sud-Est SE-2100,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Godbille GJJ,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Buzzman L'il Buzzard,100,36960,0.0,"[[C$]]$36,960.00 (typical Li'l Buzzard TWS 582 complete aircraft 2011)<ref name=""LHTWS"" />"
Focke-Wulf Fw 47,36,300000,0.01,300000
Consolidated B-32 Dominator,118,300000,0.03,""
Honda MH02,1,300000,0.0,""
Supermarine Sea Lion II,1,300000,0.0,300000
Chyeranovskii BICh-3,1,300000,0.0,300000
Avia BH-11,20,300000,0.0,300000
Technoavia Rysachok,0,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Hispano HS-34,6,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
AEA Cygnet,4,300000,0.0,""
Sikorsky S-31,1,300000,0.0,300000
Gloster Goldfinch,1,300000,0.0,300000
North American F-100 Super Sabre,2294,697029,1.59,"{{US$|697,029}} (F-100D) (${{Formatprice|{{Inflation|US|697029|1954|r=2}}}} in today's dollars)<ref name=""knaack""/>"
Fly Synthesis Storch,150,44600,0.0,"[[Euro|€]]44,600 (assembled, 2011)"
Vought OS2U Kingfisher,1519,300000,0.45,300000
Bonomi BS.22 Alzavola,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Rockwell Ranger 2000,3,300000,0.0,300000
Ball-Bartoe Jetwing,1,300000,0.0,300000
Roe II Triplane,2,300000,0.0,300000
Solar MS-1,1,300000,0.0,300000
Supermarine Sparrow,1,300000,0.0,300000
Fokker D.VI,59,300000,0.01,300000
L-class blimp,22,300000,0.0,300000
Avro Anson,11020,300000,3.3,""
Southern Cross Aviation SC-1,1,300000,0.0,""
Messerschmitt Me 262,1430,300000,0.42,""
Nardi FN.316,49,300000,0.01,300000
Breguet Nautilus,2,300000,0.0,300000
Blackburn Beverley,49,300000,0.01,""
Tisserand Hydroplum,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Ilyushin Il-46,1,300000,0.0,300000
Cessna 425,236,300000,0.07,300000
Farman F.160,250,300000,0.07,300000
BFW M.20,15,300000,0.0,300000
Latécoère 32,8,300000,0.0,300000
Gotha Ka 430,12,300000,0.0,300000
Mason Greater Meteor,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Esnault-Pelterie R.E.P. 1,2,300000,0.0,300000
American Champion Citabria,5238,300000,1.57,""
Skyote Aeromarine Skyote,54,300000,0.01,300000
IMPA Tu-Sa,25,300000,0.0,300000
Swallow New Swallow,300,300000,0.09,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Falconar AMF-14H Maranda,2011,12180,0.02,"[[US$]]12,180 (2011)"
Dewoitine D.750,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
C-class blimp,10,300000,0.0,300000
Douglas XB-19,1,300000,0.0,""
Sikorsky S-35,1,300000,0.0,300000
SITAR GY-100 Bagheera,2,300000,0.0,300000
Bristol Bulldog,443,300000,0.13,""
Cessna Skymaster,2993,300000,0.89,""
Besson H-5,1,300000,0.0,300000
Muniz M-7,28,300000,0.0,300000
Bernard H.V.42,3,300000,0.0,300000
Pitts Model 12,59,180000,0.01,"[[US$]]47,995 for the Kit, US$180,000 plus for factory built examples in 2004. <!--Incremental or flyaway cost for military or retail price for commercial aircraft-->"
Albatros C.XIII,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
AMF Chevvron 2-32,41,300000,0.01,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Cessna 414,1070,300000,0.32,300000
Heinkel He 71,1,300000,0.0,300000
Rikugun Ki-93,2,300000,0.0,300000
Bristol Type 109,1,300000,0.0,300000
Boeing XP-8,1,300000,0.0,""
Lockwood Drifter,1425,300000,0.42,300000
Fiat G.80,2,300000,0.0,300000
Corvus Racer 540,1,300000,0.0,300000
Schleicher ASW 22,87,300000,0.02,300000
Warner Revolution II,30,18995,0.0,"[[US$]]495.00 (plans only, 1998)<br />US$18,995.00 (kit, less engine, 1998)"
Boeing P-26 Peashooter,151,14009,0.0,"$14,009<ref>Bowers 1976, p. 20.</ref>"
Lockheed A-12,12,300000,0.0,300000
Dufaux triplane,1,300000,0.0,300000
St. Louis C2 Cardinal,22,4250,0.0,$4250 for a Super Cardinal in 1929 <!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Douglas DF,4,300000,0.0,300000
3Xtrim 3X55 Trener,60,99900,0.0,"base price US$99,900"
de Havilland DH.71 Tiger Moth,2,300000,0.0,300000
Beriev Be-6,123,300000,0.03,""
Flanders B.2,1,300000,0.0,300000
Colomban MC-100 Ban-Bi,22,540,0.0,"[[Euro|€]]540 (plans only, 2011)"
Beechcraft CT-134 Musketeer,48,300000,0.01,""
Vought F7U Cutlass,320,300000,0.09,""
Stinson Voyager,277,300000,0.08,300000
Polikarpov NB,1,300000,0.0,300000
Heinkel HE 8,22,300000,0.0,300000
Monnett Mini,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Chyetverikov MDR-6,27,300000,0.0,300000
Short S.41,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Goodyear Duck,19,300000,0.0,300000
SPAD S.XIV,40,300000,0.01,300000
Handley Page H.P.54 Harrow,100,300000,0.03,""
Bristol Type 143,1,300000,0.0,300000
Tachikawa Ki-17,560,300000,0.16,""
Verville Sport Trainer AT,11,300000,0.0,300000
Tupolev ANT-8,1,300000,0.0,300000
Microleve ML 450,250,12275,0.0,"[[US$]]12,275.00 (kit, less engine, instruments and propeller, 1998)"
Pazmany PL-4,50,300000,0.01,300000
ANF Les Mureaux 140T,1,300000,0.0,300000
Grumman F8F Bearcat,1265,300000,0.37,""
Agusta A.101,1,300000,0.0,300000
Advanced Soaring Concepts Spirit,18,17980,0.0,"[[US$]]17,980 (1998)"
ICA IS-28,400,300000,0.12,300000
Mitsubishi 1MT,20,300000,0.0,300000
Sikorsky XSS,1,300000,0.0,300000
Adaro Chirta,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Hendy 302,1,300000,0.0,300000
Avro Type D,7,300000,0.0,300000
AISA I-115,200,300000,0.06,300000
Monnett Moni,380,300000,0.11,300000
Stearman Cloudboy,7,300000,0.0,300000
MD Helicopters MD 500,4700,300000,1.41,""
Air Command Commander,2000,8300,0.01,[[US$]]8300 (2001)
IAR 27,200,300000,0.06,300000
CAMS 37,332,300000,0.09,300000
Tupolev Tu-95LAL,1,300000,0.0,""
Bristol Scout F,3,300000,0.0,300000
Hirth Hi 20 MoSe,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Hansa-Brandenburg GW,20,300000,0.0,300000
SIAI-Marchetti S.210,12,300000,0.0,300000
NIAI LK-4,1,300000,0.0,300000
Barnhart Twin 15,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Pander P-1,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Pfalz D.XV,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Caproni PS.1,2,300000,0.0,""
Grigorovich I-Z,73,300000,0.02,300000
Cvjetkovic CA-61,10,300000,0.0,300000
Piaggio P.148,100,300000,0.03,300000
Gasuden Koken,1,300000,0.0,300000
Brown B-2 Racer,1,300000,0.0,300000
Fairchild Dornier 328JET,110,300000,0.03,""
Siemens-Schuckert DDr.I,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Morane-Saulnier MS.341,40,300000,0.01,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Dyott Bomber,2,300000,0.0,""
Evangel 4500,8,70500,0.0,"$70,500 in 1971<ref>{{Cite journal|magazine=Air Progress|date=October 1971|page=18}}</ref>"
Fauvel AV.36,100,300000,0.03,300000
Sikorsky XH-39,1,300000,0.0,""
Conroy Tri-Turbo-Three,2,300000,0.0,""
Northrop Grumman RQ-4 Global Hawk,42,222700000,9.35,US$131.4M (FY13)<ref name=GAO-13-294SP/> <br/>US$222.7M (with R&D)<ref name=GAO-13-294SP/>
IAR 99,20,300000,0.0,300000
AISA GN,1,300000,0.0,300000
Gourdou-Leseurre Type A,1,300000,0.0,300000
Fokker S.I,3,300000,0.0,300000
Bohannon B-1,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Hanriot LH.10,54,300000,0.01,300000
Tupolev Tu-8,1,300000,0.0,300000
Piper PA-35 Pocono,1,300000,0.0,300000
PAC Super Mushshak,40,300000,0.01,300000
Bartini DAR,1,300000,0.0,300000
Glasflügel 206,102,300000,0.03,300000
Mráz Bonzo,1,300000,0.0,300000
Parnall Perch,1,300000,0.0,300000
McCulloch J-2,83,300000,0.02,300000
Bernard 200,4,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Macchi M.40,1,300000,0.0,300000
Albatros L 58,7,300000,0.0,300000
Fokker F.IV,2,300000,0.0,300000
Rogožarski R-313,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
I.Ae. 41 Urubú,5,300000,0.0,300000
Fisher Classic,155,300000,0.04,300000
Pilatus PC-21,131,300000,0.03,""
Irkut A-002,5,8,0.0,8.05 mln roubles (about 270 thousand dollars) <!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Macchi M.12,10,300000,0.0,300000
Lightwing Rooster,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Flettner Fl 282,24,300000,0.0,""
Sopwith Type 807,12,300000,0.0,300000
Lookout Mountain SkyCycle,225,7995,0.0,[[US$]]7995 (2005)
Bristol Blenheim,4422,300000,1.32,""
Budd RB Conestoga,20,300000,0.0,300000
University of Maryland Gamera I human-powered helicopter,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Victa Aircruiser,1,300000,0.0,300000
Bede BD-7,1,300000,0.0,300000
Elitar-202,10,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Curtiss HA,6,300000,0.0,300000
Potez IX,30,300000,0.0,300000
HAL Tejas,16,200,0.0,"{{INRConvert|200|c|0}} for Mark I<ref>[http://ibnlive.in.com/blogs/sauravjha/2976/65371/interview-with-the-chief-of-drdo-avinash-chander-part-ii.html]. Business Standard  {{Wayback|df=yes|url=http://ibnlive.in.com/blogs/sauravjha/2976/65371/interview-with-the-chief-of-drdo-avinash-chander-part-ii.html|date =20140112092912}}</ref><ref>Majumdar, Bappa. [http://www.reuters.com/article/2009/08/28/india-defence-fighters-idUSDEL38704020090828 ""India's light combat aircraft to phase out Russian jets.""] Reuters, 28 April 2009. Retrieved 29 May 2012. {{Wayback|df=yes|url=http://www.reuters.com/article/2009/08/28/india-defence-fighters-idUSDEL38704020090828|date =20090831104947}}</ref>"
Dean Delt-Air 250,1,300000,0.0,300000
Leins Bal-Aire,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Nord 1601,1,300000,0.0,300000
Dayton-Wright Racer,1,300000,0.0,300000
VFW-Fokker FK-3,13,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Dallach Sunrise,39,300000,0.01,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
ATR 72,1200,24700000,29.64,"72–600: US$24.7 million (2014)<ref>{{cite web |url= http://www.mro-network.com/news/2014/01/air-algerie-builds-fleet-boeing-and-atr-orders/2390 | title= Air Algerie builds fleet with Boeing and ATR orders |date= 8 January 2014 |publisher= The MRO Network}}, US$74M / 3 aircraft = US$24.7M per aircraft</ref>"
Neiva Regente,122,300000,0.03,300000
Caproni Vizzola F.5,13,300000,0.0,300000
Latham 43,28,300000,0.0,300000
Harbin Z-5,545,300000,0.16,""
Schleicher ASW 17,55,300000,0.01,300000
Grob G103 Twin Astir,291,300000,0.08,300000
Akaflieg Darmstadt D-41,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Fiat G.49,3,300000,0.0,300000
Caproni Ca.316,14,300000,0.0,300000
OMA SUD Skycar,1,300000,0.0,300000
Aviamilano Scricciolo,50,300000,0.01,300000
Spijker V.3,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Paalson Type 1,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Butterfly Banty,30,25,0.0,"[[US$]]25.00 (plans only, 1998)"
I.S.T. XL-14 Maya,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Barrows Bearhawk Patrol,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Arrow Active,2,300000,0.0,300000
Ponnier D.III,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Sud-Ouest Corse,64,300000,0.01,300000
Port Victoria P.V.5,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Percival Vega Gull,90,300000,0.02,""
Curtiss CT,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Supermarine Type 224,1,300000,0.0,""
Ansaldo A.120,77,300000,0.02,300000
Albatros L102,10,300000,0.0,300000
Akaflieg München Mü22,22,300000,0.0,300000
Latécoère 26,90,300000,0.02,300000
Polikarpov VIT-1,1,300000,0.0,300000
Beecraft Wee Bee,1,300000,0.0,300000
Dayton-Wright Messenger,1,300000,0.0,300000
Koolhoven FK.47,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Piaggio P.149,88,300000,0.02,300000
Dunne D.8,5,300000,0.0,""
US Light Aircraft Hornet,45,28000000,1.26,"[[US$]]20,400 (2003 kit base price)<ref name=""KitplanesDec2003"" /><br />US$49,995 (2008 ready to fly Super Hornet price)<ref name=""HornetArchivePrice28Mar08"">{{Cite web|url = http://www.sporthornet.com/frame_readybuilt.htm|title = Super Hornet|accessdate = 7 February 2011|last = US Light Aircraft|authorlink = |date=March 2008|archiveurl = http://web.archive.org/web/20070531194723/http://www.sporthornet.com/frame_readybuilt.htm |archivedate = 28 March 2008}}</ref>"
VisionAire Vantage,1,300000,0.0,""
Heinkel He 219,300,300000,0.09,""
Bernard AB 1,11,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Airspeed Courier,16,300000,0.0,""
FMA AeC.1,1,300000,0.0,300000
Mitsubishi G1M,1,300000,0.0,300000
Landray GL.03,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Verville-Packard R-1 Racer,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Chizhevski BOK-5,1,300000,0.0,300000
de Havilland T.K.2,1,300000,0.0,300000
Ambrosini SAI.207,14,300000,0.0,300000
Morane-Saulnier Vanneau,506,300000,0.15,300000
Aeromarine PG-1,3,300000,0.0,300000
Stout Bushmaster 2000,2,300000,0.0,300000
IVL C.24,1,300000,0.0,""
Martin P6M SeaMaster,12,300000,0.0,300000
Dornier Do 22,30,300000,0.0,""
De Havilland Comet,114,1,0.0,"Comet 1: [[Pound sign|£]]275,000 (1952)<ref>[http://www.flightglobal.com/pdfarchive/view/1974/1974%20-%200411.html ""Great Airliners 11: de Havilland Comet"".] ''Flight'', 14 March 1974. Retrieved 26 April 2012.</ref>"
Convair Model 116,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Curtiss GS,6,300000,0.0,300000
Aichi B7A,114,300000,0.03,""
Schleicher K 8,1100,300000,0.33,300000
Airco DH.1,100,300000,0.03,300000
Vogt Lo-100,45,300000,0.01,300000
CANT 18,29,300000,0.0,300000
Polikarpov VIT-2,1,300000,0.0,300000
Xian MA60,80,12000000,0.96,US$11-12 million<ref>[http://www.thejakartapost.com/news/2011/05/26/procurement-questions-clip-merpati%E2%80%99s-wings.html Procurement questions clip Merpati’s wings | The Jakarta Post<!-- Bot generated title -->]</ref>
CIL Reghin Albatros,25,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Gazuit-Valladeau GV-1020,7,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
United Consultants Twin Bee,23,300000,0.0,300000
Westland PV.7,1,300000,0.0,300000
Airbus A318,79,53000000,4.18,"US$71.9&nbsp;million, €53 million (2014)<ref name=""Airbus prices"">{{cite web |url = http://www.airbus.com/presscentre/corporate-information/key-documents/?eID=dam_frontend_push&docID=36716|format=PDF |title = Airbus aircraft 2014 average list prices|publisher=Airbus S.A.S |accessdate=1 February 2014}}</ref>"
Focke-Wulf Flitzer,46,300000,0.01,300000
Ambrosini S.7,10,300000,0.0,300000
RWD 11,1,300000,0.0,300000
IVL Haukka,1,300000,0.0,""
Airdrome Nieuport 28,2,14995,0.0,"[[US$]]14,995 (kit less engine and instruments, 2011)"
Miles M.76,1,300000,0.0,300000
Sopwith Snark,3,300000,0.0,300000
Kestrel KL-1,1,300000,0.0,300000
Wibault 12 Sirocco,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Blue Yonder EZ King Cobra,1,300000,0.0,300000
Rearwin Cloudster,125,300000,0.03,300000
Bellanger-Denhaut 22,5,300000,0.0,300000
Shcherbakov Shche-2,550,300000,0.16,""
Avia BH-8,1,300000,0.0,300000
Polikarpov I-185,4,300000,0.0,300000
Sopwith Two-Seat Scout,24,300000,0.0,300000
Gabardini Lictor,2,300000,0.0,300000
Antoinette V,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Breda A.7,14,300000,0.0,300000
CVV 2 Asiago,25,550,0.0,$550 ex-Milan in 1938
Koolhoven F.K.42,1,300000,0.0,300000
Beechcraft Lightning,2,300000,0.0,""
Payne Knight Twister,75,2530,0.0,approximately $2530 to build in 1971<ref>{{cite journal|magazine=Air Trails|date=Winter 1971|title=The true cost of building your own plane|author=Leo J. Kohn|page=63}}</ref>
Cierva C.2,1,300000,0.0,300000
Canadair CF-5,220,300000,0.06,""
Temco TT Pinto,15,300000,0.0,""
Schleicher ASW 27,237,300000,0.07,300000
Shavrov Sh-7,1,300000,0.0,300000
Murphy Maverick,105,300000,0.03,300000
Tairov Ta-3,4,300000,0.0,300000
Sayers S.C.W.,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Auster D.6,4,300000,0.0,300000
Aviat Husky,650,300000,0.19,""
Avia B-34,14,300000,0.0,300000
Cessna 182,23237,443500,10.3,"182T Skylane [[United States Dollar|USD]]$398,100 (2012)<ref>[http://textron.vo.llnwd.net/o25/CES/cessna_aircraft_docs/single_engine/skylane/skylane_pricesheet.pdf 2012 182 Skylane Price Sheet]</ref><br />T182T Turbo Skylane[[United States Dollar|USD]]$443,500 (2012)<ref>[http://textron.vo.llnwd.net/o25/CES/cessna_aircraft_docs/single_engine/skylane/skylanetc_pricesheet.pdf 2012 T182T Skylane Price Sheet]</ref>"
Nord Norécrin,378,300000,0.11,300000
FMA IA-59,1,300000,0.0,300000
Austin Kestrel,1,300000,0.0,300000
ATOL 495,5,300000,0.0,300000
Tupolev Tu-144,16,300000,0.0,""
Sukhoi Su-12,1,300000,0.0,""
Mitsubishi B5M,125,300000,0.03,""
Yakovlev AIR-1,6,300000,0.0,300000
Grumman J2F Duck,584,300000,0.17,300000
Bristol Seely,1,300000,0.0,300000
Lockheed C-130 Hercules,2300,30100000,69.23,C-130H $30.1 million<ref>http://www.af.mil/AboutUs/FactSheets/Display/tabid/224/Article/104517/c-130-hercules.aspx</ref>
Avro Tutor,606,300000,0.18,""
Dornier Do Y,4,300000,0.0,300000
Douglas A-26 Invader,2452,242595,0.59,"US$242,595<ref name=""knaack"">Knaack, Marcelle Size. ''Encyclopedia of US Air Force Aircraft and Missile Systems: Volume 1 Post-World War II Fighters 1945-1973''. Washington, DC: Office of Air Force History, 1978. ISBN 0-912799-59-5.</ref>"
Levasseur PL.10,63,300000,0.01,300000
Phönix D.I,158,300000,0.04,300000
Akaflieg Stuttgart FS-24,8,300000,0.0,300000
CAC Ceres,21,300000,0.0,""
Convair YB-60,2,300000,0.0,""
Mitsubishi H-60,178,300000,0.05,""
RLU-1 Breezy,1000,3065,0.0,approximately $3065 to build in 1971<ref>{{cite journal|magazine=Air Trails|date=Winter 1971|title=The true cost of building your own plane|author=Leo J. Kohn|page=63}}</ref>
Heinkel HD 26,2,300000,0.0,300000
Turbay T-3,1,300000,0.0,300000
Piaggio P.2,2,300000,0.0,300000
Yermolayev Yer-2,360,300000,0.1,300000
Smith Miniplane,350,2560,0.0,approximately $2560 to build in 1971<ref>{{cite journal|magazine=Air Trails|date=Winter 1971|title=The true cost of building your own plane|author=Leo J. Kohn|page=63}}</ref>
Albatros L 74,2,300000,0.0,300000
Rogožarski SIM-XI,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Dornier Do 335,37,300000,0.01,""
AeroVolga LA-8,9,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Kochyerigin DI-6,222,300000,0.06,300000
Vickers E.F.B.7,1,300000,0.0,300000
Fokker DC.I,10,300000,0.0,300000
Airdrome Fokker DR-1,27,8495,0.0,"[[US$]]8,495 (3/4 scale version, kit, 2011)"
Thomas-Morse R-5,2,300000,0.0,300000
Dornier Do 24,279,300000,0.08,""
Rans S-19 Venterra,23,135300,0.0,"[[United States dollar|US$]]135,300 (base price 2010) ready to fly with [[glass cockpit]]"
Bach Air Yacht,21,300000,0.0,300000
Besson MB.35,2,300000,0.0,300000
Pilatus P-2,55,300000,0.01,300000
Gulfstream V,191,300000,0.05,300000
Beechcraft Skipper,312,300000,0.09,""
Air Est Goeland,2,4000,0.0,"[[US$]]4000 (fuselage and tail kit only, 1998)"
Folkerts SK-2,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Parnall 382,1,300000,0.0,300000
Fiat BGA,1,300000,0.0,300000
Lemberger LD20b,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Republic F-84F Thunderstreak,3428,769330,2.63,"{{US$|link=yes}}769,330 (F-84F)"
AESL Airtourer,168,300000,0.05,300000
Fokker V.1,1,300000,0.0,300000
MSrE M-24,5,300000,0.0,300000
Vickers E.S.1,3,300000,0.0,300000
Sablatnig SF-8,3,300000,0.0,300000
Sikorsky CH-124 Sea King,41,300000,0.01,""
Dewoitine D.513,2,300000,0.0,""
CVV 1 Pinguino,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Siebel Si 202,66,300000,0.01,300000
Boeing 777,1254,300500000,376.82,"777-200ER: US$261.5&nbsp;million<ref name=prices>{{cite web |author=<!--Staff writer(s); no by-line.--> |title=Commercial Airplanes Jet Prices |url=http://www.boeing.com/commercial/prices/ |work=Boeing |publisher=The Boeing Company |accessdate=November 18, 2013}}</ref> <br/>777-200LR: US$296.0&nbsp;million<ref name=prices/> <br/>777-300ER: US$320.2&nbsp;million<ref name=prices/> <br/>777F: US$300.5&nbsp;million<ref name=prices/>"
Lockheed S-3 Viking,188,27000000,5.07,[[United States dollar|US$]]27&nbsp;million (1974)
McDonnell Douglas MD-90,116,48500000,5.62,US$41.5–48.5 million
Dassault Communauté,1,300000,0.0,300000
SIAI S.22,1,300000,0.0,300000
Pipistrel Virus,600,69000,0.04,"base price EUR 69,000"
SAB AB-20,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
NIAI LK,1,300000,0.0,300000
Arado SD III,1,300000,0.0,300000
Custom Flight Lite Star,2,60000,0.0,"[[US$]]60,000 (ready-to-fly, 2011)"
Armstrong Whitworth Awana,2,300000,0.0,300000
Tomark Viper,26,55000,0.0,"Ultralight €55,000<br />LSA €66,000 plus tax.<br />Rotax 912ULS €1,700 extra (2009 prices)."
Grumman F6F Hellcat,12275,35000,0.42,"$35,000 in 1945<ref>Ferguson 2005, pp. 149–175.</ref>"
Paumier MP2 Baladin,2,300000,0.0,300000
Dornier Do 214,0,300000,0.0,""
Castel-Mauboussin CM.7,2,300000,0.0,300000
Porterfield 35,240,300000,0.07,300000
The Airplane Factory Sling,60,300000,0.01,300000
Gribovsky G-15,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
McDonnell F2H Banshee,895,300000,0.26,""
I.P.D BF-1 Beija-Flor,3,300000,0.0,300000
Curtiss-Wright CW-22,442,300000,0.13,300000
Chotia Weedhopper,13000,8495,0.11,"[[United States dollar|US$]]$8,495 (2011)<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->"
Learjet 55,147,300000,0.04,300000
de Havilland Heron,150,300000,0.04,""
BFW M.23,100,300000,0.03,300000
Douglas XB-31,0,300000,0.0,""
Piper PA-28 Cherokee,32778,300000,9.83,""
Tachikawa Ki-77,2,300000,0.0,""
Farman F.380,1,300000,0.0,300000
Van Berkel W-B,7,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Schweizer SGS 2-8,57,300000,0.01,300000
Ferber IX,1,300000,0.0,300000
Lockspeiser LDA-01,1,300000,0.0,300000
Lavochkin La-152,4,300000,0.0,300000
Bell 47,5600,300000,1.68,""
Bushcaddy L-162 Max,12,35403,0.0,"[[US$]]35,403 (kit, 2011)"
Short Admiralty Type 166,26,300000,0.0,300000
AeroLift CycloCrane,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
